barabasi_250_5_0.01_0.0_exponential_0.0_19,5540,6995,547,968,12,356,515,27,20,13,1,6995,30610,2483,2062,36,542,1281,871,46,53,3,1261,5523,581,353,8,68,230,84,6,4,0,2131,4653,353,581,8,123,152,107,4,6,0,34,102,2,2,0,1,2,1,0,0,0,231,922,32,66,1,8,31,7,0,1,0,874,1432,100,96,2,29,30,33,1,1,0,48,1105,64,34,1,9,31,6,1,0,0,18,56,0,0,0,1,1,2,0,2,0,19,55,0,0,0,1,3,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0
barabasi_250_5_0.01_0.0_exponential_0.0_20,2266,1550,356,679,8,51,55,12,0,1,0,1550,9898,1714,1391,24,67,181,106,2,1,0,226,1368,306,204,2,8,37,23,0,0,0,571,1023,204,306,2,26,31,11,0,0,0,5,15,10,10,0,0,0,0,0,0,0,125,93,30,34,0,2,4,1,0,0,0,90,346,57,71,0,3,5,6,0,0,0,3,215,41,23,0,2,5,0,0,0,0,2,6,4,2,0,0,0,0,0,0,0,2,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barabasi_250_5_0.01_0.0_exponential_0.0_21,17012,1255,426,2368,25,683,576,15,9,67,3,1255,53546,5162,3220,75,591,1972,1259,143,85,9,1307,10791,775,471,26,127,401,204,31,27,0,4742,7356,471,775,26,239,331,162,27,31,0,133,399,14,14,0,8,16,8,6,6,0,840,964,58,87,0,64,36,22,4,6,0,921,2687,144,146,0,54,142,48,16,4,0,43,1761,88,57,0,4,66,52,0,10,0,46,244,9,7,0,0,17,5,0,0,0,99,191,7,9,0,11,5,6,0,0,0,7,21,0,0,0,0,0,0,0,0,0
barabasi_250_5_0.01_0.0_exponential_0.0_22,11823,6107,562,1238,4,438,362,2,25,17,0,6107,47683,3038,2362,12,364,1242,800,59,67,0,775,5051,288,156,4,26,132,74,5,7,0,2138,3688,156,288,4,90,100,42,7,5,0,20,60,0,0,0,1,2,1,0,0,0,301,325,39,113,1,36,59,3,1,1,0,163,1089,147,157,2,31,100,65,1,3,0,162,464,118,34,1,31,37,30,2,0,0,0,14,8,4,0,3,0,3,2,2,0,7,7,4,8,0,0,6,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0
barabasi_250_5_0.01_0.0_exponential_0.0_23,15858,16927,1086,1718,28,541,659,109,44,33,0,16927,81428,4522,3890,84,768,1959,1200,110,121,0,756,3784,282,208,2,43,88,59,2,2,0,1514,3026,208,282,2,52,102,36,2,2,0,13,39,2,2,0,0,0,0,0,0,0,473,1231,70,93,1,14,22,1,2,1,0,1062,2346,168,158,2,19,31,24,3,3,0,169,1535,88,75,1,4,21,12,1,2,0,24,96,5,7,0,0,4,2,0,0,0,36,84,7,5,0,3,2,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0
barabasi_250_5_0.01_0.0_exponential_0.0_24,4321,3538,1019,740,4,183,314,229,28,17,0,3538,20039,2499,2778,12,543,1138,497,62,73,0,582,3322,404,310,2,30,120,60,10,4,0,1370,2534,310,404,2,75,90,45,4,10,0,22,66,10,10,0,0,0,0,0,0,0,201,395,66,49,2,6,16,15,2,1,0,393,799,107,123,4,26,32,16,2,4,0,2,594,57,58,2,5,26,6,2,1,0,11,39,2,2,0,0,0,0,0,0,0,14,36,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
barabasi_250_5_0.01_0.0_exponential_0.0_25,16364,3798,729,6227,83,1057,885,125,13,114,4,3798,56688,13183,7685,249,1010,3249,1942,241,140,12,458,3464,798,518,14,57,142,131,5,5,0,1503,2419,518,798,14,108,188,34,5,5,0,25,75,10,10,0,0,0,0,0,0,0,693,503,107,319,4,22,43,4,0,0,0,453,1939,447,405,8,35,75,28,0,0,0,50,1146,298,128,4,12,20,37,0,0,0,3,71,27,21,2,0,4,2,0,0,0,34,40,21,27,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_1,2,2,4,7,0,0,0,0,0,0,0,2,10,18,15,0,0,0,0,0,0,0,5,21,45,19,0,0,0,0,0,0,0,8,18,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_2,2,1,6,7,0,0,0,0,0,0,0,1,8,20,19,0,0,0,0,0,0,0,6,20,26,14,0,2,3,1,0,0,0,7,19,14,26,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_3,2,2,5,8,0,0,0,0,0,0,0,2,10,21,18,0,0,0,0,0,0,0,2,14,35,29,0,0,2,0,0,0,0,6,10,29,35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_4,2,3,6,7,0,0,0,0,0,0,0,3,12,20,19,0,0,0,0,0,0,0,4,18,21,17,0,0,0,0,0,0,0,7,15,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_5,1,2,1,8,0,1,0,0,0,0,0,2,7,17,10,0,0,2,1,0,0,0,5,11,34,24,0,2,2,2,0,0,0,3,13,24,34,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_6,11,3,3,12,0,0,0,0,0,0,0,3,39,27,18,0,0,0,0,0,0,0,4,18,41,29,0,0,0,0,0,0,0,7,15,29,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_7,1,0,2,4,0,1,0,0,0,0,0,0,3,10,8,0,0,2,1,0,0,0,1,13,21,13,0,0,0,0,0,0,0,6,8,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_8,4,1,1,11,0,0,0,0,0,0,0,1,14,23,13,0,0,0,0,0,0,0,5,9,51,29,0,1,1,0,0,0,0,2,12,29,51,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_9,2,0,5,1,0,0,0,0,0,0,0,0,6,7,11,0,0,0,0,0,0,0,4,8,32,20,0,0,0,0,0,0,0,2,10,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_10,2,3,6,6,0,0,0,0,0,0,0,3,12,18,18,0,0,0,0,0,0,0,5,15,32,30,0,0,0,0,0,0,0,5,15,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_11,3,4,8,9,0,0,0,0,0,0,0,4,17,26,25,0,0,0,0,0,0,0,5,19,69,35,0,0,0,0,0,0,0,7,17,35,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_12,1,3,6,8,0,0,0,0,0,0,0,3,9,22,20,0,0,0,0,0,0,0,5,19,35,25,0,0,0,0,0,0,0,7,17,25,35,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_13,1,1,2,8,0,1,0,0,0,0,0,1,5,18,12,0,0,2,1,0,0,0,2,14,22,16,2,2,1,1,0,0,0,6,10,16,22,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_14,4,1,2,4,0,0,0,0,0,0,0,1,14,10,8,0,0,0,0,0,0,0,3,15,17,13,0,0,1,1,0,0,0,6,12,13,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_15,2,2,4,5,0,0,0,0,0,0,0,2,10,14,13,0,0,0,0,0,0,0,3,15,39,19,0,0,0,0,0,0,0,6,12,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_16,4,1,3,10,0,0,0,0,0,0,0,1,14,23,16,0,0,0,0,0,0,0,4,30,45,31,0,0,0,0,0,0,0,13,21,31,45,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_17,1,0,7,9,0,0,0,0,0,0,0,0,3,25,23,0,0,0,0,0,0,0,6,22,60,26,0,0,0,0,0,0,0,8,20,26,60,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_18,0,0,2,3,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,4,28,18,12,0,0,2,0,0,0,0,12,20,12,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_19,1,4,3,3,0,0,1,0,0,0,0,4,11,9,9,0,1,1,1,0,0,0,6,18,31,27,0,1,2,1,0,0,0,6,18,27,31,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_20,5,0,1,6,0,0,1,0,0,0,0,0,15,13,8,0,1,1,1,0,0,0,4,20,50,36,0,0,0,0,0,0,0,8,16,36,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_21,1,2,4,2,0,1,0,0,0,0,0,2,7,8,10,0,0,2,1,0,0,0,1,11,38,22,0,0,1,1,0,0,0,5,7,22,38,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_22,1,0,4,15,0,0,0,0,0,0,0,0,3,34,23,0,0,0,0,0,0,0,3,15,48,22,2,0,0,0,0,0,0,6,12,22,48,2,0,0,0,0,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_23,5,1,2,8,0,0,1,0,0,0,0,1,17,18,12,0,1,1,1,0,0,0,9,19,45,23,2,0,1,1,0,0,0,5,23,23,45,2,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_24,5,2,2,13,0,1,0,0,0,0,0,2,19,28,17,0,0,2,1,0,0,0,3,27,37,19,0,0,1,1,0,0,0,12,18,19,37,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erdos_250_5_0.01_0.0_exponential_0.0_25,2,0,4,8,0,0,0,0,0,0,0,0,6,20,16,0,0,0,0,0,0,0,3,19,47,27,0,0,0,0,0,0,0,8,14,27,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
